class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42
THUMBS_UP,0.8614491820335388,0.662607729434967,-4.4127573346486315e-05,0.8343282341957092,0.5943247079849243,-0.04218677058815956,0.8063433766365051,0.5600314736366272,-0.09296384453773499,0.781297504901886,0.5414958000183105,-0.13576743006706238,0.7587701082229614,0.5237606763839722,-0.1814122498035431,0.8276125192642212,0.5573727488517761,-0.17194992303848267,0.805058479309082,0.5332791209220886,-0.24938109517097473,0.7835915684700012,0.5254586935043335,-0.30319833755493164,0.7607793211936951,0.5205509066581726,-0.3380652964115143,0.8388134241104126,0.6072542071342468,-0.17590121924877167,0.8177953362464905,0.6088668704032898,-0.2560880482196808,0.7884181141853333,0.6179395318031311,-0.2851855456829071,0.7616692185401917,0.613068163394928,-0.3049611747264862,0.847819447517395,0.6588436961174011,-0.17523916065692902,0.8232388496398926,0.6693042516708374,-0.2554110586643219,0.790549099445343,0.6621200442314148,-0.27888426184654236,0.7662547826766968,0.6454744935035706,-0.29493433237075806,0.8508282899856567,0.7055018544197083,-0.17591145634651184,0.8297686576843262,0.719893753528595,-0.24004890024662018,0.801900327205658,0.7207157015800476,-0.269277423620224,0.7745859026908875,0.7134655714035034,-0.2918856143951416,0.22955037653446198,0.66107177734375,-0.00011457504297140986,0.25441861152648926,0.561714768409729,0.02383151464164257,0.30476444959640503,0.5069990158081055,0.01987975649535656,0.3461969196796417,0.45968857407569885,0.025111699476838112,0.3569621741771698,0.39691928029060364,0.01787683181464672,0.39779984951019287,0.5925284624099731,-0.011387528851628304,0.43488651514053345,0.5508555173873901,0.06274501234292984,0.4016178250312805,0.5473424196243286,0.09609591215848923,0.37525591254234314,0.5617635846138,0.1036095842719078,0.40493130683898926,0.6550116539001465,-0.00016032405255828053,0.4312140941619873,0.6029696464538574,0.09174630790948868,0.40367892384529114,0.5929816961288452,0.11658288538455963,0.38123592734336853,0.6074897646903992,0.10464930534362793,0.3979663550853729,0.7032346129417419,0.02121603488922119,0.41945508122444153,0.6552324891090393,0.10435386747121811,0.39532211422920227,0.6444358229637146,0.11692000180482864,0.3741663098335266,0.6568131446838379,0.10162701457738876,0.386870414018631,0.741962194442749,0.046569544821977615,0.406147301197052,0.6965448260307312,0.11703862994909286,0.3869837820529938,0.6858694553375244,0.14148826897144318,0.37156087160110474,0.6950442790985107,0.14896805584430695
THUMBS_UP,0.8613413572311401,0.6737332940101624,-4.1393130231881514e-05,0.8483083248138428,0.6029629111289978,-0.035226449370384216,0.8221602439880371,0.565532386302948,-0.07783021032810211,0.798883318901062,0.5474495887756348,-0.11600290238857269,0.7798635959625244,0.5312401652336121,-0.15651212632656097,0.8253177404403687,0.5608139634132385,-0.15260863304138184,0.8084881901741028,0.5229778289794922,-0.21952365338802338,0.7947707772254944,0.5013988614082336,-0.27326837182044983,0.7793511748313904,0.48307690024375916,-0.31076690554618835,0.8288000226020813,0.6087861657142639,-0.15828053653240204,0.8054647445678711,0.611035168170929,-0.22275768220424652,0.783862292766571,0.6291505098342896,-0.24697816371917725,0.763667106628418,0.6307063102722168,-0.26588916778564453,0.8333485126495361,0.6615139842033386,-0.1597556471824646,0.8065488934516907,0.6764835119247437,-0.22372323274612427,0.7810865640640259,0.6842974424362183,-0.2395796924829483,0.7632429003715515,0.6766056418418884,-0.2522237002849579,0.8354969024658203,0.7114396691322327,-0.16355283558368683,0.8122054934501648,0.7336090803146362,-0.21369720995426178,0.7871332168579102,0.7462117075920105,-0.23362970352172852,0.7649195790290833,0.7455235719680786,-0.24922168254852295,0.238124817609787,0.6605372428894043,-9.085461351787671e-05,0.2627125382423401,0.5625154972076416,0.02794424630701542,0.309892475605011,0.5079919099807739,0.02880210615694523,0.35068216919898987,0.45936012268066406,0.03974049538373947,0.363729864358902,0.3996950089931488,0.03839266300201416,0.4041250944137573,0.597558856010437,0.0065107932314276695,0.4382273554801941,0.55352383852005,0.08482290059328079,0.4031275510787964,0.5505586266517639,0.11857175081968307,0.37618088722229004,0.5653468370437622,0.12624767422676086,0.4101693630218506,0.6601883172988892,0.01750250533223152,0.43849319219589233,0.6103813052177429,0.11033526062965393,0.41007307171821594,0.5993505120277405,0.13721175491809845,0.38552752137184143,0.6110950708389282,0.12812714278697968,0.4006589353084564,0.7078174948692322,0.03887096047401428,0.42474907636642456,0.663775622844696,0.12366686761379242,0.40124911069869995,0.6513725519180298,0.14061714708805084,0.3800868093967438,0.6608871221542358,0.12841974198818207,0.38615816831588745,0.7457638382911682,0.06359680742025375,0.40548470616340637,0.7057867646217346,0.13651150465011597,0.3867255747318268,0.695166289806366,0.1629629284143448,0.371145099401474,0.7023323178291321,0.1723330318927765
THUMBS_UP,0.8452163338661194,0.6700758337974548,-1.141573920904193e-05,0.8298715353012085,0.599896252155304,-0.02546326071023941,0.8077731728553772,0.5636008381843567,-0.06581776589155197,0.7913113832473755,0.5392424464225769,-0.10379794239997864,0.7782488465309143,0.5263979434967041,-0.14576713740825653,0.8024428486824036,0.584083080291748,-0.13230839371681213,0.7781223654747009,0.5761682987213135,-0.19499222934246063,0.7591958045959473,0.576636791229248,-0.23611107468605042,0.7394628524780273,0.5788477659225464,-0.26113536953926086,0.8099955320358276,0.6323214173316956,-0.14249931275844574,0.7834411859512329,0.6361233592033386,-0.1960524469614029,0.7583040595054626,0.6401498317718506,-0.2177974432706833,0.735319972038269,0.6382584571838379,-0.24192237854003906,0.817292332649231,0.6782880425453186,-0.14817476272583008,0.7866194844245911,0.6900706887245178,-0.20344777405261993,0.7538923025131226,0.6952021718025208,-0.22504837810993195,0.7295519709587097,0.694275975227356,-0.24739915132522583,0.8228292465209961,0.7169342041015625,-0.15467585623264313,0.7965986132621765,0.7351590394973755,-0.2023494988679886,0.7680449485778809,0.7438669800758362,-0.2271244078874588,0.7414301037788391,0.745233952999115,-0.2512211501598358,0.244014173746109,0.6530774235725403,-8.935450750868767e-05,0.2762663960456848,0.5527421236038208,0.04050790145993233,0.32513245940208435,0.5045104026794434,0.05413530766963959,0.3680371046066284,0.46800971031188965,0.0729822963476181,0.38337385654449463,0.41214191913604736,0.0783267617225647,0.42294275760650635,0.5973936319351196,0.029343703761696815,0.4531017541885376,0.5608961582183838,0.11641247570514679,0.42046284675598145,0.5569294691085815,0.15702423453330994,0.39282339811325073,0.5660555362701416,0.16705669462680817,0.4267251491546631,0.6646679639816284,0.0360264889895916,0.4495941996574402,0.622198224067688,0.13720977306365967,0.42227426171302795,0.6119588017463684,0.16927464306354523,0.397114098072052,0.6220841407775879,0.16505764424800873,0.4146350920200348,0.7154430747032166,0.053353212773799896,0.437760591506958,0.6779013276100159,0.14126133918762207,0.4152870178222656,0.6637888550758362,0.16592971980571747,0.39298126101493835,0.6707794070243835,0.16175910830497742,0.3973165452480316,0.7538090348243713,0.0746128112077713,0.42100101709365845,0.7231024503707886,0.1480017751455307,0.40296074748039246,0.7086394429206848,0.1816481053829193,0.38432836532592773,0.7104478478431702,0.19717790186405182
THUMBS_UP,0.8116028308868408,0.6875939965248108,-4.268962948117405e-05,0.7993043065071106,0.6039882898330688,-0.01899155043065548,0.7810561656951904,0.5369147062301636,-0.057390905916690826,0.7672381401062012,0.4822981059551239,-0.08900265395641327,0.75526362657547,0.4502854347229004,-0.11762376129627228,0.7661690711975098,0.5950285196304321,-0.15330742299556732,0.7078995108604431,0.5801700949668884,-0.19995009899139404,0.7008832693099976,0.5699540972709656,-0.21061408519744873,0.6993922591209412,0.560021162033081,-0.21558770537376404,0.7638857364654541,0.6483352780342102,-0.15044255554676056,0.7014933824539185,0.6398863792419434,-0.1714622974395752,0.6958373785018921,0.637256920337677,-0.14177249372005463,0.6992409825325012,0.6345446705818176,-0.12433644384145737,0.7652668356895447,0.6989676356315613,-0.14488323032855988,0.7153763175010681,0.6899882555007935,-0.15589040517807007,0.7082729935646057,0.6841911673545837,-0.1277172714471817,0.7117345929145813,0.6804062724113464,-0.11569032073020935,0.7696541547775269,0.7374036312103271,-0.14011578261852264,0.7337838411331177,0.7374420166015625,-0.152045339345932,0.7231541275978088,0.736840009689331,-0.14677149057388306,0.7232354879379272,0.7344714403152466,-0.14768917858600616,0.27330708503723145,0.6659252643585205,-0.00011871437163790688,0.3067452311515808,0.5659800171852112,0.044605355709791183,0.35550689697265625,0.5131369829177856,0.06218213587999344,0.39587467908859253,0.4704260230064392,0.08332095295190811,0.4056733548641205,0.40909719467163086,0.09029938280582428,0.4512203335762024,0.5985338687896729,0.04230216518044472,0.47430744767189026,0.5575965642929077,0.130411759018898,0.4425309896469116,0.5570036768913269,0.16889376938343048,0.41518282890319824,0.5708158016204834,0.17925722897052765,0.45545339584350586,0.6655120849609375,0.04738680645823479,0.4730999171733856,0.6203233003616333,0.15767237544059753,0.4458663761615753,0.6113455891609192,0.18974024057388306,0.42061683535575867,0.6234569549560547,0.18327955901622772,0.44266945123672485,0.7165701389312744,0.06320004165172577,0.4608210027217865,0.6773844957351685,0.15374331176280975,0.43922966718673706,0.6660160422325134,0.1743803322315216,0.4169931411743164,0.6765674948692322,0.1671513170003891,0.42417654395103455,0.7563043236732483,0.08218065649271011,0.4441757798194885,0.7196748852729797,0.15676553547382355,0.42592504620552063,0.7084531188011169,0.18877647817134857,0.40837371349334717,0.7152108550071716,0.2047271877527237
THUMBS_UP,0.818031907081604,0.6985381841659546,-1.7678657968644984e-05,0.8023664355278015,0.6093623042106628,-0.009051094762980938,0.7778659462928772,0.5398151874542236,-0.039522867649793625,0.7659755349159241,0.4812659025192261,-0.0651433989405632,0.7614349126815796,0.42901867628097534,-0.09353683143854141,0.7213765382766724,0.601514458656311,-0.09221810847520828,0.6752766370773315,0.5785724520683289,-0.06034350395202637,0.6973745226860046,0.5735262632369995,-0.020075462758541107,0.7196148037910461,0.577608585357666,-0.0003758688108064234,0.7109233736991882,0.6584360003471375,-0.08255568146705627,0.6714977025985718,0.627072811126709,-0.04943381994962692,0.6919905543327332,0.6171668767929077,-0.0153060182929039,0.7139548659324646,0.6206907629966736,-0.008383059874176979,0.7103294730186462,0.7063109874725342,-0.06604128330945969,0.6841241121292114,0.6726298332214355,-0.025116780772805214,0.6987439393997192,0.660531222820282,0.0005264515057206154,0.7161582708358765,0.668735682964325,0.0018258901545777917,0.7162767648696899,0.7445825338363647,-0.04900965094566345,0.6942777633666992,0.7178654670715332,-0.024991990998387337,0.7042266130447388,0.7088885307312012,-0.00842223595827818,0.71844482421875,0.7157617807388306,-0.000786645628977567,0.2850934863090515,0.6707196831703186,-0.00010020105401054025,0.31592434644699097,0.5699901580810547,0.03925750032067299,0.3600462079048157,0.5149998068809509,0.04655847325921059,0.39928364753723145,0.4661327004432678,0.05854824557900429,0.4115111231803894,0.4047815799713135,0.05612063780426979,0.45201027393341064,0.602407693862915,0.025783246383070946,0.4836767911911011,0.5590088963508606,0.10342639684677124,0.4497274160385132,0.5539513826370239,0.137742817401886,0.42090874910354614,0.5676178932189941,0.14805027842521667,0.4574037194252014,0.6668007373809814,0.02975332736968994,0.48545026779174805,0.6199350357055664,0.12537680566310883,0.45788732171058655,0.6093848347663879,0.15494775772094727,0.43106648325920105,0.6225467324256897,0.15000545978546143,0.44767510890960693,0.7165122628211975,0.044184718281030655,0.4745192527770996,0.6763380169868469,0.12550731003284454,0.45113807916641235,0.6642278432846069,0.14715300500392914,0.4270085096359253,0.6751092672348022,0.14273707568645477,0.4316542446613312,0.755777895450592,0.06274110078811646,0.4574199318885803,0.7196888327598572,0.13029776513576508,0.4381977915763855,0.7069393992424011,0.15942712128162384,0.41931799054145813,0.7125152349472046,0.17268921434879303
THUMBS_UP,0.8078120946884155,0.711791455745697,-3.3906864700838923e-05,0.7932612895965576,0.6158095598220825,-0.013212610967457294,0.7683656811714172,0.5416083931922913,-0.043339308351278305,0.7537744641304016,0.47405385971069336,-0.06526973843574524,0.7488208413124084,0.4181332290172577,-0.09064479172229767,0.6993243098258972,0.6076040863990784,-0.1022699773311615,0.655888020992279,0.5738434791564941,-0.06214463338255882,0.6835724711418152,0.5762650966644287,-0.015026159584522247,0.7063409686088562,0.5882772207260132,0.011486299335956573,0.6897847652435303,0.6677496433258057,-0.08654377609491348,0.659429132938385,0.6258079409599304,-0.050035856664180756,0.6830703020095825,0.6198119521141052,-0.02538011223077774,0.7060902118682861,0.63042813539505,-0.025322962552309036,0.6902948021888733,0.7171019315719604,-0.06271630525588989,0.6719454526901245,0.6754220128059387,-0.016269072890281677,0.6896390914916992,0.6705027222633362,-0.0010788027429953218,0.7096892595291138,0.6830552816390991,-0.009959331713616848,0.6954858899116516,0.7547149658203125,-0.039106883108615875,0.6783962845802307,0.7200254201889038,-0.0013372948160395026,0.6941635608673096,0.7137022614479065,0.014030937105417252,0.7121056914329529,0.7229547500610352,0.015923326835036278,0.29188889265060425,0.675661563873291,-9.99356634565629e-05,0.32433128356933594,0.5750554203987122,0.042754460126161575,0.36600035429000854,0.5161848664283752,0.05058581382036209,0.4032576084136963,0.4618051052093506,0.06246718391776085,0.41425296664237976,0.4005592465400696,0.059534311294555664,0.45991986989974976,0.5987986922264099,0.029117366299033165,0.48585760593414307,0.5570888519287109,0.10790655761957169,0.45200780034065247,0.5545198321342468,0.13988077640533447,0.4244263172149658,0.5691146850585938,0.14368686079978943,0.4642888903617859,0.6635279655456543,0.029697531834244728,0.48696646094322205,0.6160443425178528,0.12789644300937653,0.4587171971797943,0.6091690063476562,0.1549452543258667,0.43304935097694397,0.6227755546569824,0.1447066217660904,0.45364218950271606,0.7147079110145569,0.04157301411032677,0.4752850830554962,0.6757842898368835,0.1265072077512741,0.45153895020484924,0.6667031049728394,0.1454889476299286,0.4297957718372345,0.6767414808273315,0.13528713583946228,0.4370858669281006,0.7578832507133484,0.05745182931423187,0.46074381470680237,0.7245133519172668,0.12430146336555481,0.44157540798187256,0.7143552899360657,0.15025919675827026,0.4235101044178009,0.7193840742111206,0.15827906131744385
THUMBS_UP,0.8090140223503113,0.7169592380523682,-3.714938793564215e-05,0.7931853532791138,0.6149703860282898,-0.008815299719572067,0.7658491730690002,0.5381458401679993,-0.04007210582494736,0.749189019203186,0.46966028213500977,-0.06360185146331787,0.745839536190033,0.41445404291152954,-0.08893687278032303,0.6950307488441467,0.6075831651687622,-0.10611087828874588,0.6454076766967773,0.5760511755943298,-0.06751325726509094,0.6780152916908264,0.5785061120986938,-0.023238055408000946,0.7024773359298706,0.5903788805007935,-0.0022227484732866287,0.684995710849762,0.66892409324646,-0.09596946090459824,0.6492117643356323,0.6287744641304016,-0.061492618173360825,0.6767930388450623,0.6236436367034912,-0.036661915481090546,0.7010127305984497,0.6361068487167358,-0.037062715739011765,0.6848702430725098,0.720836341381073,-0.0762181505560875,0.6629900932312012,0.680004894733429,-0.02886892482638359,0.684859037399292,0.6746501922607422,-0.013409649953246117,0.7073577642440796,0.688405454158783,-0.025347065180540085,0.6896347403526306,0.7617669701576233,-0.05514751374721527,0.6728864908218384,0.723670244216919,-0.015590013936161995,0.6922134757041931,0.7154858112335205,-0.001434570411220193,0.7117603421211243,0.72589111328125,-0.00383497541770339,0.29254525899887085,0.6752005815505981,-8.801215881248936e-05,0.32547232508659363,0.5720627903938293,0.035193413496017456,0.3689427375793457,0.5133189558982849,0.038196638226509094,0.40533164143562317,0.45906513929367065,0.04868991672992706,0.4135777950286865,0.39896833896636963,0.04574626684188843,0.4606839418411255,0.6029369831085205,0.007761498913168907,0.48711585998535156,0.5567077994346619,0.08577053248882294,0.4532923400402069,0.5518820285797119,0.11734925210475922,0.4262946546077728,0.5676984190940857,0.11998225003480911,0.464508980512619,0.6685329079627991,0.013244131579995155,0.4858130216598511,0.6134414672851562,0.11026579141616821,0.45785608887672424,0.6056341528892517,0.13816016912460327,0.4333145320415497,0.621827244758606,0.12537428736686707,0.45392823219299316,0.7186123132705688,0.03000982105731964,0.4723464846611023,0.6710422039031982,0.11578170955181122,0.44887545704841614,0.662165641784668,0.13474202156066895,0.4275340735912323,0.6749902963638306,0.12192417681217194,0.43868517875671387,0.7593380212783813,0.05067204684019089,0.45760953426361084,0.7172794938087463,0.12175973504781723,0.4377175569534302,0.7080126404762268,0.14781315624713898,0.4211098253726959,0.7161650061607361,0.15273328125476837
THUMBS_UP,0.8031633496284485,0.7233323454856873,-5.50851873413194e-05,0.7875845432281494,0.6159451603889465,-0.003454748308286071,0.7601480484008789,0.5362127423286438,-0.03216855973005295,0.7443075776100159,0.4665747284889221,-0.05465404689311981,0.7392341494560242,0.4137006402015686,-0.08055127412080765,0.6907540559768677,0.6102604269981384,-0.10080749541521072,0.6437997817993164,0.5828924179077148,-0.06444931775331497,0.6729187369346619,0.5820026993751526,-0.023934517055749893,0.6972504258155823,0.5903337597846985,-0.003450616728514433,0.6794793605804443,0.6733332872390747,-0.09323021024465561,0.6491008996963501,0.6380689144134521,-0.05392764136195183,0.674363374710083,0.6297131180763245,-0.028916290029883385,0.6987388730049133,0.6394026279449463,-0.029850728809833527,0.6786461472511292,0.7260687947273254,-0.07544272392988205,0.6601805090904236,0.6905792951583862,-0.023758701980113983,0.6802932620048523,0.6829344034194946,-0.008313064463436604,0.7030478715896606,0.694078803062439,-0.022437920793890953,0.6835075616836548,0.7664170265197754,-0.05620962753891945,0.6683130860328674,0.7336957454681396,-0.013912321999669075,0.6873151063919067,0.7265236973762512,-0.0002769398270174861,0.707702100276947,0.7354072332382202,-0.003700462868437171,0.294321745634079,0.687589168548584,-8.784826059127226e-05,0.3271435499191284,0.5796545743942261,0.0418989397585392,0.3677431344985962,0.5151702165603638,0.04540045186877251,0.40255528688430786,0.45785313844680786,0.05372673273086548,0.4108898639678955,0.3959771394729614,0.04781512916088104,0.460877388715744,0.5963684320449829,0.009150982834398746,0.4880557060241699,0.5574043989181519,0.08532807976007462,0.4554961919784546,0.5560508966445923,0.11784470081329346,0.42916339635849,0.5716536641120911,0.12203029543161392,0.4664592444896698,0.6613673567771912,0.00900022778660059,0.48783910274505615,0.614353597164154,0.10598571598529816,0.46065863966941833,0.6086491942405701,0.13582158088684082,0.4359241724014282,0.6231926679611206,0.12429580837488174,0.4578976035118103,0.7130680680274963,0.020845206454396248,0.4741024672985077,0.672619104385376,0.10721796005964279,0.4513780474662781,0.6657480001449585,0.12597888708114624,0.43000662326812744,0.6770419478416443,0.11237354576587677,0.4446362257003784,0.7569981813430786,0.03694279119372368,0.4625137448310852,0.7215661406517029,0.10599435865879059,0.4422410726547241,0.7131123542785645,0.1295444369316101,0.4237956702709198,0.7196168303489685,0.1320945918560028
THUMBS_UP,0.8063738346099854,0.7394236922264099,-0.00011018676013918594,0.7931140661239624,0.6238193511962891,-0.0046931360848248005,0.7622321844100952,0.5417498350143433,-0.028540754690766335,0.7422155737876892,0.4696831703186035,-0.04326248541474342,0.7362619042396545,0.41437041759490967,-0.05775059014558792,0.6835554838180542,0.6158030033111572,-0.08539504557847977,0.6408382654190063,0.5724056363105774,-0.03963696211576462,0.6750331521034241,0.5781360268592834,0.0017414144240319729,0.69880610704422,0.5948810577392578,0.01938474364578724,0.6730180382728577,0.6765997409820557,-0.07371623814105988,0.6430211067199707,0.6251420974731445,-0.02675876021385193,0.6697755455970764,0.6191846132278442,-0.002476449590176344,0.6928329467773438,0.6348897218704224,-0.005842192564159632,0.6730626821517944,0.7263516187667847,-0.051843948662281036,0.656974732875824,0.678989589214325,0.004859110806137323,0.6791381239891052,0.6700320839881897,0.020616350695490837,0.7011845111846924,0.6852091550827026,0.0059287818148732185,0.6778669357299805,0.7635066509246826,-0.02852684073150158,0.667407751083374,0.7219287753105164,0.019305303692817688,0.6893553137779236,0.7129325270652771,0.03503263369202614,0.7102171778678894,0.7252519130706787,0.031406279653310776,0.2974538207054138,0.6981796622276306,-8.82088570506312e-05,0.3262873888015747,0.5858653783798218,0.03759123757481575,0.36767667531967163,0.5177517533302307,0.0373188816010952,0.4031047224998474,0.4598323106765747,0.042950648814439774,0.4131547212600708,0.40034112334251404,0.03643808886408806,0.46233320236206055,0.5997639298439026,0.001069965772330761,0.4867590069770813,0.5529302954673767,0.07390551269054413,0.45271486043930054,0.551534116268158,0.10774656385183334,0.4280400276184082,0.5689767003059387,0.11394629627466202,0.4695112705230713,0.6643520593643188,0.002807115437462926,0.4844776690006256,0.608974277973175,0.09427691996097565,0.4554651975631714,0.603460431098938,0.1281062662601471,0.4333881139755249,0.6207966208457947,0.1217033639550209,0.4618907570838928,0.7145130038261414,0.01480083353817463,0.4737861752510071,0.6649829745292664,0.0983610600233078,0.4488165080547333,0.6584005951881409,0.12118497490882874,0.42808499932289124,0.6721668839454651,0.11007779091596603,0.4490799605846405,0.7569324374198914,0.031038684770464897,0.4617382287979126,0.7150756120681763,0.09807576984167099,0.44024085998535156,0.7061591744422913,0.12082096189260483,0.42277511954307556,0.7138047218322754,0.12217699736356735
THUMBS_UP,0.8063244819641113,0.731006383895874,-8.463718404527754e-05,0.7907946109771729,0.6214304566383362,-0.006296166218817234,0.7616184949874878,0.5418379306793213,-0.034461311995983124,0.743024468421936,0.471576452255249,-0.054033081978559494,0.736235499382019,0.4170417785644531,-0.07359970360994339,0.6847902536392212,0.617560863494873,-0.09225436300039291,0.6390782594680786,0.5760205388069153,-0.048782192170619965,0.6740433573722839,0.5795979499816895,-0.009020224213600159,0.6987103223800659,0.59425288438797,0.00823499821126461,0.6739818453788757,0.676873505115509,-0.08186275511980057,0.6418671607971191,0.6281885504722595,-0.0378836989402771,0.6692637205123901,0.6216429471969604,-0.014351616613566875,0.6928726434707642,0.6370788812637329,-0.01718713715672493,0.6737970113754272,0.7258825898170471,-0.06165844202041626,0.6549397706985474,0.6795715689659119,-0.00702658761292696,0.6772605776786804,0.6717750430107117,0.006041777320206165,0.6996987462043762,0.6873716711997986,-0.010041500441730022,0.6783673167228699,0.7630082368850708,-0.03931316360831261,0.6647177934646606,0.7232696413993835,0.005715175066143274,0.6857772469520569,0.7145518064498901,0.019551031291484833,0.7064010500907898,0.725975513458252,0.01442983839660883,0.30150747299194336,0.7117260694503784,-8.654385601403192e-05,0.32712113857269287,0.5969862341880798,0.028948402032256126,0.3672492206096649,0.5230236053466797,0.022084273397922516,0.40235739946365356,0.4621964991092682,0.02293166145682335,0.415126234292984,0.4040123224258423,0.01375780813395977,0.4584210216999054,0.6032158136367798,-0.019575437530875206,0.48474055528640747,0.5568143725395203,0.04615216702222824,0.4506140947341919,0.5561002492904663,0.08010469377040863,0.42646023631095886,0.5730497241020203,0.08746843785047531,0.46559399366378784,0.666189968585968,-0.016525188460946083,0.4830067455768585,0.6124146580696106,0.06513802707195282,0.45421627163887024,0.6089637279510498,0.09847044199705124,0.4318503141403198,0.6261944770812988,0.09173621237277985,0.4588697552680969,0.7153922915458679,-0.0034845229238271713,0.47121524810791016,0.6672746539115906,0.07393757998943329,0.4464333653450012,0.6618137359619141,0.0946933776140213,0.42545467615127563,0.6738269329071045,0.08135142922401428,0.44704967737197876,0.7575036883354187,0.013551603071391582,0.46031054854393005,0.7178109288215637,0.07486586272716522,0.43806079030036926,0.7092705368995667,0.09421595931053162,0.4189765751361847,0.7149110436439514,0.09233327955007553
THUMBS_UP,0.7836369872093201,0.6962506771087646,-7.884435763116926e-05,0.7827131748199463,0.6110958456993103,-0.010225903242826462,0.7687088847160339,0.5456483960151672,-0.03777053952217102,0.7502397298812866,0.4941646456718445,-0.055396657437086105,0.7346185445785522,0.47442007064819336,-0.06984104961156845,0.7348496913909912,0.5950049161911011,-0.11934276670217514,0.6859795451164246,0.5575003623962402,-0.1361301690340042,0.6913363933563232,0.5446462035179138,-0.12375447154045105,0.7028014063835144,0.5360274314880371,-0.1114492192864418,0.7198703289031982,0.6460426449775696,-0.1082875207066536,0.6629749536514282,0.6234543323516846,-0.1065860167145729,0.6711226105690002,0.6201869249343872,-0.07103148847818375,0.684956431388855,0.6209008097648621,-0.05237746238708496,0.7135369777679443,0.695518970489502,-0.09335589408874512,0.6694968342781067,0.6759843826293945,-0.07972053438425064,0.6774889230728149,0.6702464818954468,-0.047943394631147385,0.6891599893569946,0.6686453223228455,-0.03646080940961838,0.7167894840240479,0.7320840954780579,-0.07701465487480164,0.6855144500732422,0.7282354235649109,-0.06985945999622345,0.6859492063522339,0.726253867149353,-0.06375518441200256,0.6934568285942078,0.7268199920654297,-0.06672460585832596,0.30492183566093445,0.7139987945556641,-9.798350220080465e-05,0.32909831404685974,0.6053162813186646,0.02348269522190094,0.36598673462867737,0.5293209552764893,0.012189412489533424,0.398235946893692,0.4662413001060486,0.009440476074814796,0.40886399149894714,0.4055168330669403,-0.004262613598257303,0.45460572838783264,0.6032010912895203,-0.029856162145733833,0.48033004999160767,0.5633388161659241,0.032436441630125046,0.44853904843330383,0.5638760328292847,0.06674216687679291,0.42521199584007263,0.5792120695114136,0.07389000058174133,0.4631982445716858,0.6659048199653625,-0.02539294771850109,0.47750359773635864,0.6209191083908081,0.0541338287293911,0.4508487284183502,0.6184696555137634,0.0866113156080246,0.4289824962615967,0.6334798336029053,0.07962312549352646,0.45757564902305603,0.7157576680183411,-0.010641451925039291,0.46632856130599976,0.6762834191322327,0.06499966233968735,0.4426155984401703,0.672589123249054,0.08469265699386597,0.4215690493583679,0.6826391220092773,0.07014831155538559,0.4476400911808014,0.7586408853530884,0.007374879904091358,0.4585239589214325,0.7263549566268921,0.06628519296646118,0.4368467330932617,0.7193332314491272,0.08442582935094833,0.4179636538028717,0.7228519916534424,0.08055229485034943
